ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA17118	XM_014757040.1	0.000	0.000	3	0.000	0.000	0.000	0.000
mRNA17119	XM_014757041.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA17120	XM_014757042.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA17121	XM_014757044.1	0.219	0.398	5	0.000	0.398	1.000	1.000
mRNA17122	XM_014757045.1	0.214	0.380	5	0.000	0.380	1.000	1.000
mRNA17123	XM_014757043.1	0.051	0.000	3	0.000	0.000	1.000	0.020
mRNA17124	XM_014757046.1	0.959	0.994	3	1.000	0.994	0.225	1.000
mRNA17125	XM_014757052.1	0.979	0.997	4	1.000	0.997	0.600	1.000
mRNA17126	XM_014757047.1	0.854	0.981	8	0.875	0.981	0.695	0.000
mRNA17127	XM_014757078.1	0.773	0.388	0	1.000	0.388	0.130	1.000
mRNA17128	XM_014757068.1	0.967	0.974	5	1.000	0.974	0.505	1.000
mRNA17129	XM_014757069.1	0.929	0.765	5	1.000	0.765	1.000	1.000
mRNA17130	XM_014757067.1	0.375	0.383	15	0.267	0.383	1.000	1.000
mRNA17131	XM_014757049.1	0.004	0.000	2	0.000	0.000	0.000	0.090
mRNA17132	XM_014757050.1	0.024	0.000	2	0.000	0.000	0.000	0.470
mRNA17133	XM_014757077.1	0.825	0.490	2	1.000	0.490	0.560	1.000
mRNA17134	XM_014757074.1	0.663	0.912	8	0.500	0.912	1.000	0.780
mRNA17135	XM_014757075.1	0.585	0.905	8	0.375	0.905	1.000	0.780
mRNA17136	XM_014757076.1	0.663	0.912	8	0.500	0.912	1.000	0.780
mRNA17137	XM_014757071.1	0.893	0.643	4	1.000	0.643	1.000	1.000
mRNA17138	XM_014757073.1	1.000	1.000	5	1.000	1.000	1.000	1.000
mRNA17139	XM_014757070.1	0.979	0.990	6	1.000	0.990	0.640	1.000
mRNA17140	XM_014757054.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA17141	XM_014757066.1	0.858	0.929	5	0.800	0.929	1.000	0.980
mRNA17142	XM_014757064.1	0.880	1.000	5	0.800	1.000	1.000	1.000
mRNA17143	XM_014757060.1	0.561	0.574	8	0.500	0.574	0.885	0.890
mRNA17144	XM_014757058.1	0.961	0.998	7	1.000	0.998	0.230	1.000
mRNA17145	XM_014757059.1	0.861	0.997	6	0.833	0.997	0.230	1.000
mRNA17146	XM_014757062.1	0.560	0.000	5	0.800	0.000	0.605	1.000
mRNA17147	XM_014757061.1	0.569	0.000	5	0.800	0.000	0.780	1.000
mRNA17148	XM_014757051.1	0.744	0.862	3	0.667	0.862	0.705	1.000
mRNA17149	XM_014757063.1	0.877	0.989	5	0.800	0.989	1.000	1.000
mRNA17150	XM_014757057.1	0.397	0.278	7	0.429	0.278	0.140	1.000
mRNA17151	XM_014757055.1	0.397	0.277	7	0.429	0.277	0.140	1.000
mRNA17152	XM_014757053.1	0.468	0.394	4	0.500	0.394	0.295	0.700
mRNA17153	XM_014757090.1	0.071	0.000	7	0.000	0.000	0.420	1.000
mRNA17154	XM_014757086.1	0.792	0.814	11	0.818	0.814	0.145	1.000
mRNA17155	XM_014757087.1	0.595	0.648	14	0.571	0.648	0.150	1.000
mRNA17156	XM_014757085.1	0.710	0.579	11	0.727	0.579	1.000	1.000
mRNA17157	XM_014757084.1	0.704	0.558	11	0.727	0.558	1.000	1.000
mRNA17158	XM_014757079.1	0.050	0.000	6	0.000	0.000	0.000	1.000
mRNA17159	XM_014757080.1	0.064	0.000	12	0.000	0.000	0.280	1.000
mRNA17160	XM_014757082.1	0.095	0.000	10	0.000	0.000	0.895	1.000
mRNA17161	XM_014757088.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA17162	XM_014757083.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA17163	XM_014757115.1	0.845	0.984	4	0.750	0.984	1.000	1.000
mRNA17164	XM_014757116.1	0.846	0.985	4	0.750	0.985	1.000	1.000
mRNA17165	XM_014757117.1	0.796	0.985	3	0.667	0.985	1.000	1.000
mRNA17166	XM_014757114.1	0.945	0.816	3	1.000	0.816	1.000	1.000
mRNA17167	XM_014757112.1	0.308	0.200	21	0.286	0.200	0.530	1.000
mRNA17168	XM_014757093.1	0.052	0.000	1	0.000	0.000	0.040	1.000
mRNA17169	XM_014757092.1	0.089	0.000	3	0.000	0.000	1.000	0.770
mRNA17170	XM_014757109.1	0.850	1.000	4	0.750	1.000	1.000	1.000
mRNA17171	XM_014757108.1	0.831	0.887	16	0.812	0.887	0.555	1.000
mRNA17172	XM_014757107.1	0.832	0.888	16	0.812	0.888	0.555	1.000
mRNA17173	XM_014757106.1	0.869	0.888	16	0.875	0.888	0.555	1.000
mRNA17174	XM_014757094.1	0.892	0.926	7	0.857	0.926	1.000	1.000
mRNA17175	XM_014757095.1	0.806	0.925	7	0.714	0.925	1.000	1.000
mRNA17176	XM_014757098.1	0.867	0.890	6	0.833	0.890	1.000	1.000
mRNA17177	XM_014757100.1	0.060	0.000	3	0.000	0.000	0.200	1.000
mRNA17178	XM_014757091.1	0.043	0.000	2	0.000	0.000	0.860	0.000
mRNA17179	XM_014757101.1	0.961	0.973	4	1.000	0.973	0.380	1.000
mRNA17180	XM_014757096.1	0.800	1.000	6	0.667	1.000	1.000	1.000
mRNA17181	XM_014757099.1	0.960	0.997	5	1.000	0.997	0.355	0.860
mRNA17182	XM_014757104.1	1.000	1.000	8	1.000	1.000	1.000	1.000
mRNA17183	XM_014757103.1	0.316	0.298	19	0.211	0.298	1.000	1.000
mRNA17184	XM_014757102.1	0.288	0.307	18	0.222	0.307	1.000	0.250
mRNA17185	XM_014757120.1	0.279	0.198	5	0.200	0.198	1.000	1.000
mRNA17186	XM_014757119.1	0.278	0.193	5	0.200	0.193	1.000	1.000
mRNA17187	XM_014757111.1	0.866	0.886	18	0.833	0.886	1.000	1.000
mRNA17188	XM_014757110.1	0.903	0.889	19	0.895	0.889	1.000	1.000
mRNA17189	XM_014757126.1	0.733	0.109	2	1.000	0.109	1.000	1.000
mRNA17190	XM_014757124.1	0.303	0.293	26	0.192	0.293	1.000	1.000
mRNA17191	XM_014757122.1	0.588	0.545	24	0.542	0.545	1.000	1.000
mRNA17192	XM_014757121.1	0.066	0.000	9	0.000	0.000	1.000	0.320
mRNA17193	XM_014757125.1	0.050	0.000	13	0.000	0.000	1.000	0.000
mRNA17194	XM_014757150.1	0.700	0.000	1	1.000	0.000	1.000	1.000
mRNA17195	XM_014757149.1	0.895	0.991	6	0.833	0.991	0.955	1.000
mRNA17196	XM_014757147.1	0.867	1.000	6	0.833	1.000	0.335	1.000
mRNA17197	XM_014757146.1	0.894	0.996	6	0.833	0.996	0.905	1.000
mRNA17198	XM_014757127.1	0.032	0.000	8	0.000	0.000	0.140	0.500
mRNA17199	XM_014757151.1	0.502	0.426	2	0.500	0.426	0.485	1.000
mRNA17200	XM_014757133.1	0.654	0.913	2	0.500	0.913	0.605	1.000
mRNA17201	XM_014757134.1	0.969	0.997	5	1.000	0.997	0.390	1.000
mRNA17202	XM_014757140.1	0.922	0.943	3	1.000	0.943	0.390	0.400
mRNA17203	XM_014757141.1	0.700	0.000	0	1.000	0.000	1.000	1.000
mRNA17204	XM_014757144.1	0.762	1.000	3	0.667	1.000	0.985	0.250
mRNA17205	XM_014757143.1	0.752	1.000	3	0.667	1.000	0.800	0.250
mRNA17206	XM_014757142.1	0.963	1.000	2	1.000	1.000	0.800	0.470
mRNA17207	XM_014757145.1	0.897	0.990	6	0.833	0.990	1.000	1.000
mRNA17208	XM_014757138.1	0.569	0.815	8	0.375	0.815	1.000	1.000
mRNA17209	XM_014757136.1	0.549	0.711	9	0.444	0.711	0.390	1.000
mRNA17210	XM_014757137.1	0.616	0.713	9	0.556	0.713	0.385	1.000
mRNA17211	XM_014757135.1	0.512	0.727	8	0.375	0.727	0.385	1.000
mRNA17212	XM_014757128.1	0.443	0.477	3	0.333	0.477	1.000	1.000
mRNA17213	XM_014757129.1	0.644	0.480	3	0.667	0.480	1.000	1.000
mRNA17214	XM_014757130.1	0.913	0.708	5	1.000	0.708	1.000	1.000
mRNA17215	XM_014757132.1	0.994	0.982	2	1.000	0.982	1.000	1.000
mRNA17216	XM_014757152.1	0.996	0.986	2	1.000	0.986	1.000	1.000
mRNA17217	XM_014757192.1	0.777	0.758	4	0.750	0.758	1.000	1.000
mRNA17218	XM_014757190.1	0.928	0.759	4	1.000	0.759	1.000	1.000
mRNA17219	XM_014757191.1	0.784	0.781	4	0.750	0.781	1.000	1.000
mRNA17220	XM_014757184.1	0.300	0.168	12	0.250	0.168	1.000	1.000
mRNA17221	XM_014757185.1	0.288	0.167	13	0.231	0.167	1.000	1.000
mRNA17222	XM_014757175.1	0.857	1.000	8	0.875	1.000	0.000	0.650
mRNA17223	XM_014757177.1	0.322	0.229	3	0.333	0.229	0.075	1.000
mRNA17224	XM_014757181.1	0.808	0.869	5	0.800	0.869	0.340	1.000
mRNA17225	XM_014757154.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA17226	XM_014757183.1	0.316	0.219	4	0.250	0.219	1.000	1.000
mRNA17227	XM_014757182.1	0.370	0.234	3	0.333	0.234	1.000	1.000
mRNA17228	XM_014757189.1	0.078	0.000	4	0.000	0.000	0.565	1.000
mRNA17229	XM_014757188.1	0.078	0.000	4	0.000	0.000	0.560	1.000
mRNA17230	XM_014757153.1	0.004	0.000	3	0.000	0.000	0.000	0.090
mRNA17231	XM_014757180.1	0.957	0.977	3	1.000	0.977	0.285	1.000
mRNA17232	XM_014757178.1	0.757	0.621	5	0.800	0.621	1.000	0.810
mRNA17233	XM_014757179.1	0.739	0.827	6	0.667	0.827	1.000	0.810
mRNA17234	XM_014757187.1	0.603	0.678	4	0.500	0.678	1.000	1.000
mRNA17235	XM_014757186.1	0.707	0.691	3	0.667	0.691	1.000	1.000
mRNA17236	XM_014757174.1	0.295	0.217	23	0.217	0.217	1.000	1.000
mRNA17237	XM_014757169.1	0.274	0.232	23	0.174	0.232	1.000	1.000
mRNA17238	XM_014757168.1	0.274	0.232	23	0.174	0.232	1.000	1.000
mRNA17239	XM_014757172.1	0.313	0.233	21	0.238	0.233	1.000	1.000
mRNA17240	XM_014757170.1	0.306	0.232	22	0.227	0.232	1.000	1.000
mRNA17241	XM_014757173.1	0.313	0.233	21	0.238	0.233	1.000	1.000
mRNA17242	XM_014757171.1	0.279	0.233	22	0.182	0.233	1.000	1.000
mRNA17243	XM_014757167.1	0.274	0.232	23	0.174	0.232	1.000	1.000
mRNA17244	XM_014757158.1	0.466	0.526	23	0.348	0.526	1.000	1.000
mRNA17245	XM_014757161.1	0.487	0.528	21	0.381	0.528	1.000	1.000
mRNA17246	XM_014757159.1	0.476	0.526	22	0.364	0.526	1.000	1.000
mRNA17247	XM_014757160.1	0.478	0.534	22	0.364	0.534	1.000	1.000
mRNA17248	XM_014757157.1	0.476	0.525	22	0.364	0.525	1.000	1.000
mRNA17249	XM_014757155.1	0.466	0.524	23	0.348	0.524	1.000	1.000
mRNA17250	XM_014757164.1	0.832	0.606	12	0.917	0.606	1.000	1.000
mRNA17251	XM_014757165.1	0.834	0.615	12	0.917	0.615	1.000	1.000
mRNA17252	XM_014757162.1	0.878	0.593	11	1.000	0.593	1.000	1.000
mRNA17253	XM_014757163.1	0.832	0.607	12	0.917	0.607	1.000	1.000
mRNA17254	XM_014757193.1	0.050	0.000	4	0.000	0.000	0.000	1.000
mRNA17255	XM_014757199.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17256	XM_014757198.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17257	XM_014757196.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17258	XM_014757197.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17259	XM_014757202.1	0.074	0.000	1	0.000	0.000	0.475	1.000
mRNA17260	XM_014757195.1	0.064	0.000	6	0.000	0.000	1.000	0.270
mRNA17261	XM_014757201.1	0.764	0.412	10	0.900	0.412	1.000	1.000
mRNA17262	XM_014757200.1	0.835	0.762	10	0.900	0.762	1.000	0.330
mRNA17263	XM_014757224.1	0.954	0.876	3	1.000	0.876	1.000	0.830
mRNA17264	XM_014757225.1	0.039	0.000	7	0.000	0.000	0.455	0.330
mRNA17265	XM_014757207.1	0.092	0.000	5	0.000	0.000	0.850	1.000
mRNA17266	XM_014757223.1	0.967	0.924	5	1.000	0.924	1.000	0.800
mRNA17267	XM_014757222.1	0.935	0.816	4	1.000	0.816	1.000	0.800
mRNA17268	XM_014757221.1	0.976	0.976	8	1.000	0.976	0.670	1.000
mRNA17269	XM_014757205.1	0.084	0.000	3	0.000	0.000	1.000	0.680
mRNA17270	XM_014757213.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17271	XM_014757212.1	0.978	0.994	3	1.000	0.994	0.590	1.000
mRNA17272	XM_014757210.1	0.866	0.966	7	0.857	0.966	1.000	0.230
mRNA17273	XM_014757211.1	0.986	1.000	4	1.000	1.000	0.730	1.000
mRNA17274	XM_014757216.1	0.457	0.000	5	0.600	0.000	0.945	1.000
mRNA17275	XM_014757217.1	0.927	0.960	3	1.000	0.960	0.380	0.410
mRNA17276	XM_014757220.1	0.972	0.987	6	1.000	0.987	0.515	1.000
mRNA17277	XM_014757218.1	0.297	0.000	6	0.333	0.000	1.000	0.950
mRNA17278	XM_014757219.1	0.297	0.000	6	0.333	0.000	1.000	0.940
mRNA17279	XM_014757215.1	0.828	0.889	5	0.800	0.889	0.625	1.000
mRNA17280	XM_014757204.1	0.083	0.267	4	0.000	0.267	0.060	0.000
mRNA17281	XM_014757208.1	0.293	0.240	49	0.204	0.240	0.980	1.000
mRNA17282	XM_014757209.1	0.297	0.242	48	0.208	0.242	0.980	1.000
mRNA17283	XM_014757229.1	0.622	0.000	0	1.000	0.000	0.450	0.000
mRNA17284	XM_014757227.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA17285	XM_014757228.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA17286	XM_014757230.1	0.069	0.000	9	0.000	0.000	0.370	1.000
mRNA17287	XM_014757236.1	0.778	0.586	7	0.857	0.586	0.755	1.000
mRNA17288	XM_014757235.1	0.863	0.616	7	1.000	0.616	0.560	1.000
mRNA17289	XM_014757231.1	0.890	0.733	1	1.000	0.733	0.410	1.000
mRNA17290	XM_014757242.1	0.952	0.839	6	1.000	0.839	1.000	1.000
mRNA17291	XM_014757233.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17292	XM_014757234.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA17293	XM_014757232.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17294	XM_014757240.1	0.999	0.998	6	1.000	0.998	1.000	1.000
mRNA17295	XM_014757239.1	0.864	1.000	7	0.857	1.000	1.000	0.000
mRNA17296	XM_014757238.1	0.864	1.000	7	0.857	1.000	1.000	0.000
mRNA17297	XM_014757241.1	0.830	1.000	5	0.800	1.000	1.000	0.000
mRNA17298	XM_014757237.1	0.864	0.999	7	0.857	0.999	1.000	0.000
mRNA17299	XM_014757245.1	0.081	0.000	1	0.000	0.000	0.610	1.000
mRNA17300	XM_014757244.1	0.497	0.411	2	0.500	0.411	0.465	1.000
mRNA17301	XM_014757255.1	0.217	0.179	6	0.167	0.179	0.270	1.000
mRNA17302	XM_014757254.1	0.235	0.173	5	0.200	0.173	0.260	1.000
mRNA17303	XM_014757248.1	0.863	1.000	5	0.800	1.000	0.665	1.000
mRNA17304	XM_014757250.1	0.880	1.000	5	0.800	1.000	1.000	1.000
mRNA17305	XM_014757249.1	0.880	1.000	5	0.800	1.000	1.000	1.000
mRNA17306	XM_014757246.1	0.725	0.093	1	1.000	0.093	0.935	1.000
mRNA17307	XM_014757247.1	0.084	0.060	1	0.000	0.060	0.330	1.000
mRNA17308	XM_014757257.1	0.968	0.979	2	1.000	0.979	0.490	1.000
mRNA17309	XM_014757256.1	0.035	0.000	3	0.000	0.000	0.645	0.050
mRNA17310	XM_014757251.1	0.146	0.100	15	0.067	0.100	0.510	1.000
mRNA17311	XM_014757253.1	0.086	0.000	9	0.000	0.000	0.770	0.950
mRNA17312	XM_014757263.1	0.780	0.997	3	0.667	0.997	0.615	1.000
mRNA17313	XM_014757262.1	0.980	0.997	3	1.000	0.997	0.615	1.000
mRNA17314	XM_014757261.1	0.981	0.999	3	1.000	0.999	0.620	1.000
mRNA17315	XM_014757264.1	0.928	0.930	2	1.000	0.930	0.310	0.670
mRNA17316	XM_014757265.1	0.399	0.996	1	0.000	0.996	1.000	1.000
mRNA17317	XM_014757259.1	0.888	0.628	8	1.000	0.628	1.000	1.000
mRNA17318	XM_014757290.1	0.245	0.215	10	0.200	0.215	0.710	0.500
mRNA17319	XM_014757289.1	0.241	0.205	10	0.200	0.205	0.695	0.500
mRNA17320	XM_014757291.1	0.989	0.981	4	1.000	0.981	0.885	1.000
mRNA17321	XM_014757258.1	0.052	0.000	2	0.000	0.000	0.310	0.740
mRNA17322	XM_014757287.1	0.915	0.717	3	1.000	0.717	1.000	1.000
mRNA17323	XM_014757285.1	0.852	0.839	6	0.833	0.839	1.000	1.000
mRNA17324	XM_014757286.1	0.962	0.873	6	1.000	0.873	1.000	1.000
mRNA17325	XM_014757284.1	0.953	0.844	5	1.000	0.844	1.000	1.000
mRNA17326	XM_014757276.1	0.205	0.240	18	0.056	0.240	1.000	1.000
mRNA17327	XM_014757277.1	0.206	0.242	18	0.056	0.242	1.000	1.000
mRNA17328	XM_014757279.1	0.201	0.231	19	0.053	0.231	1.000	1.000
mRNA17329	XM_014757281.1	0.214	0.267	18	0.056	0.267	1.000	1.000
mRNA17330	XM_014757280.1	0.210	0.260	19	0.053	0.260	1.000	1.000
mRNA17331	XM_014757282.1	0.914	0.957	11	0.909	0.957	0.625	1.000
mRNA17332	XM_014757266.1	0.618	0.615	9	0.556	0.615	1.000	1.000
mRNA17333	XM_014757267.1	0.622	0.630	9	0.556	0.630	1.000	1.000
mRNA17334	XM_014757268.1	0.891	0.923	7	0.857	0.923	1.000	1.000
mRNA17335	XM_014757275.1	0.665	0.000	3	1.000	0.000	0.310	1.000
mRNA17336	XM_014757274.1	0.943	1.000	7	1.000	1.000	0.815	0.040
mRNA17337	XM_014757270.1	0.193	0.349	6	0.000	0.349	1.000	0.770
mRNA17338	XM_014757273.1	0.193	0.444	4	0.000	0.444	0.430	0.770
mRNA17339	XM_014757272.1	0.192	0.445	4	0.000	0.445	0.405	0.770
mRNA17340	XM_014757271.1	0.171	0.273	6	0.000	0.273	1.000	0.770
mRNA17341	XM_014757308.1	0.726	0.944	7	0.571	0.944	1.000	1.000
mRNA17342	XM_014757309.1	0.898	0.994	6	0.833	0.994	0.995	1.000
mRNA17343	XM_014757310.1	0.812	0.945	7	0.714	0.945	1.000	1.000
mRNA17344	XM_014757311.1	0.998	0.994	6	1.000	0.994	1.000	1.000
mRNA17345	XM_014757292.1	0.913	1.000	21	0.857	1.000	0.965	1.000
mRNA17346	XM_014757294.1	0.888	1.000	22	0.818	1.000	0.950	1.000
mRNA17347	XM_014757293.1	0.883	1.000	21	0.810	1.000	0.945	1.000
mRNA17348	XM_014757300.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17349	XM_014757298.1	0.713	0.772	11	0.636	0.772	1.000	1.000
mRNA17350	XM_014757296.1	0.666	0.849	10	0.600	0.849	0.020	1.000
mRNA17351	XM_014757299.1	0.699	0.828	9	0.667	0.828	0.015	1.000
mRNA17352	XM_014757295.1	0.725	0.850	10	0.700	0.850	0.010	1.000
mRNA17353	XM_014757312.1	0.850	1.000	4	0.750	1.000	1.000	1.000
mRNA17354	XM_014757315.1	0.850	1.000	4	0.750	1.000	1.000	1.000
mRNA17355	XM_014757313.1	0.850	1.000	4	0.750	1.000	1.000	1.000
mRNA17356	XM_014757307.1	0.680	0.834	5	0.600	0.834	0.400	1.000
mRNA17357	XM_014757306.1	0.089	0.000	8	0.000	0.000	0.775	1.000
mRNA17358	XM_014757303.1	0.669	0.000	0	1.000	0.000	0.380	1.000
mRNA17359	XM_014757304.1	0.603	0.832	2	0.500	0.832	0.530	0.540
mRNA17360	XM_014757302.1	0.718	0.979	5	0.600	0.979	0.290	1.000
mRNA17361	XM_014757301.1	0.221	0.098	6	0.167	0.098	0.835	1.000
mRNA17362	XM_014757319.1	0.078	0.000	7	0.000	0.000	0.565	1.000
mRNA17363	XM_014757322.1	0.078	0.000	7	0.000	0.000	0.560	1.000
mRNA17364	XM_014757320.1	0.078	0.000	7	0.000	0.000	0.550	1.000
mRNA17365	XM_014757323.1	0.077	0.000	7	0.000	0.000	0.545	1.000
mRNA17366	XM_014757324.1	0.972	1.000	3	1.000	1.000	0.440	1.000
mRNA17367	XM_014757317.1	0.668	0.559	9	0.667	0.559	1.000	1.000
mRNA17368	XM_014757318.1	0.659	0.529	9	0.667	0.529	1.000	1.000
mRNA17369	XM_014757316.1	0.635	0.618	24	0.583	0.618	1.000	1.000
mRNA17370	XM_014757331.1	0.046	0.000	12	0.000	0.000	0.255	0.660
mRNA17371	XM_014757328.1	0.046	0.000	13	0.000	0.000	0.255	0.660
mRNA17372	XM_014757332.1	0.046	0.000	12	0.000	0.000	0.255	0.660
mRNA17373	XM_014757327.1	0.046	0.000	13	0.000	0.000	0.255	0.660
mRNA17374	XM_014757334.1	0.046	0.000	12	0.000	0.000	0.255	0.660
mRNA17375	XM_014757330.1	0.046	0.000	13	0.000	0.000	0.255	0.660
mRNA17376	XM_014757333.1	0.046	0.000	13	0.000	0.000	0.255	0.660
mRNA17377	XM_014757326.1	0.046	0.000	14	0.000	0.000	0.255	0.660
mRNA17378	XM_014757325.1	0.066	0.000	12	0.000	0.000	1.000	0.320
mRNA17379	XM_014757342.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA17380	XM_014757344.1	0.079	0.000	3	0.000	0.000	1.000	0.580
mRNA17381	XM_014757343.1	0.079	0.000	5	0.000	0.000	1.000	0.580
mRNA17382	XM_014757341.1	0.202	0.054	7	0.143	0.054	1.000	1.000
mRNA17383	XM_014757337.1	0.218	0.109	14	0.143	0.109	1.000	1.000
mRNA17384	XM_014757336.1	0.211	0.104	15	0.133	0.104	1.000	1.000
mRNA17385	XM_014757335.1	0.218	0.108	14	0.143	0.108	1.000	1.000
mRNA17386	XM_014757339.1	0.273	0.114	13	0.231	0.114	1.000	1.000
mRNA17387	XM_014757338.1	0.187	0.112	14	0.143	0.112	0.365	1.000
mRNA17388	XM_014757345.1	0.817	0.960	7	0.714	0.960	1.000	1.000
mRNA17389	XM_014757346.1	0.999	0.996	6	1.000	0.996	1.000	1.000
mRNA17390	XM_014757347.1	0.653	0.772	7	0.571	0.772	0.575	1.000
mRNA17391	XM_014757349.1	0.975	0.991	6	1.000	0.991	0.545	1.000
mRNA17392	XM_014757355.1	0.056	0.000	1	0.000	0.000	0.430	0.700
mRNA17393	XM_014757389.1	0.655	0.708	14	0.571	0.708	1.000	1.000
mRNA17394	XM_014757388.1	0.624	0.605	14	0.571	0.605	1.000	1.000
mRNA17395	XM_014757390.1	0.792	0.642	12	0.833	0.642	1.000	1.000
mRNA17396	XM_014757391.1	0.676	0.777	14	0.571	0.777	1.000	1.000
mRNA17397	XM_014757384.1	0.681	0.699	13	0.692	0.699	0.115	1.000
mRNA17398	XM_014757385.1	0.688	0.724	13	0.692	0.724	0.100	1.000
mRNA17399	XM_014757386.1	0.775	0.737	12	0.833	0.737	0.085	1.000
mRNA17400	XM_014757350.1	0.078	0.000	5	0.000	0.000	0.550	1.000
mRNA17401	XM_014757394.1	0.700	0.000	2	1.000	0.000	1.000	1.000
mRNA17402	XM_014757392.1	0.668	0.824	11	0.545	0.824	0.875	1.000
mRNA17403	XM_014757393.1	0.668	0.825	11	0.545	0.825	0.875	1.000
mRNA17404	XM_014757354.1	0.066	0.000	3	0.000	0.000	0.450	0.860
mRNA17405	XM_014757351.1	0.073	0.000	2	0.000	0.000	0.450	1.000
mRNA17406	XM_014757352.1	0.072	0.000	2	0.000	0.000	0.430	1.000
mRNA17407	XM_014757353.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17408	XM_014757400.1	0.064	0.000	2	0.000	0.000	0.275	1.000
mRNA17409	XM_014757360.1	0.340	0.399	25	0.200	0.399	1.000	1.000
mRNA17410	XM_014757359.1	0.361	0.409	26	0.231	0.409	1.000	1.000
mRNA17411	XM_014757358.1	0.359	0.402	26	0.231	0.402	1.000	1.000
mRNA17412	XM_014757361.1	0.891	0.663	2	1.000	0.663	0.850	1.000
mRNA17413	XM_014757356.1	0.700	0.000	0	1.000	0.000	1.000	1.000
mRNA17414	XM_014757362.1	0.586	0.286	9	0.667	0.286	1.000	1.000
mRNA17415	XM_014757369.1	0.609	0.607	22	0.545	0.607	1.000	1.000
mRNA17416	XM_014757374.1	0.628	0.617	21	0.571	0.617	1.000	1.000
mRNA17417	XM_014757368.1	0.620	0.642	22	0.545	0.642	1.000	1.000
mRNA17418	XM_014757376.1	0.639	0.653	21	0.571	0.653	1.000	1.000
mRNA17419	XM_014757370.1	0.640	0.657	21	0.571	0.657	1.000	1.000
mRNA17420	XM_014757363.1	0.619	0.587	21	0.571	0.587	1.000	1.000
mRNA17421	XM_014757380.1	0.618	0.585	21	0.571	0.585	1.000	1.000
mRNA17422	XM_014757379.1	0.619	0.587	21	0.571	0.587	1.000	1.000
mRNA17423	XM_014757381.1	0.618	0.585	21	0.571	0.585	1.000	1.000
mRNA17424	XM_014757382.1	0.638	0.594	20	0.600	0.594	1.000	1.000
mRNA17425	XM_014757364.1	0.621	0.593	21	0.571	0.593	1.000	1.000
mRNA17426	XM_014757365.1	0.625	0.609	21	0.571	0.609	1.000	1.000
mRNA17427	XM_014757367.1	0.631	0.628	21	0.571	0.628	1.000	1.000
mRNA17428	XM_014757373.1	0.631	0.629	21	0.571	0.629	1.000	1.000
mRNA17429	XM_014757377.1	0.632	0.629	21	0.571	0.629	1.000	1.000
mRNA17430	XM_014757383.1	0.616	0.578	21	0.571	0.578	1.000	1.000
mRNA17431	XM_014757371.1	0.636	0.644	21	0.571	0.644	1.000	1.000
mRNA17432	XM_014757375.1	0.644	0.671	21	0.571	0.671	1.000	1.000
mRNA17433	XM_014757395.1	0.820	0.986	8	0.750	0.986	0.475	1.000
mRNA17434	XM_014757398.1	0.769	0.986	9	0.667	0.986	0.475	1.000
mRNA17435	XM_014757396.1	0.879	1.000	8	0.875	1.000	0.080	1.000
mRNA17436	XM_014757399.1	0.500	0.000	3	0.667	0.000	1.000	1.000
mRNA17437	XM_014757406.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA17438	XM_014757401.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA17439	XM_014757402.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA17440	XM_014757408.1	0.833	0.945	4	0.750	0.945	1.000	1.000
mRNA17441	XM_014757405.1	0.040	0.000	6	0.000	0.000	0.630	0.160
mRNA17442	XM_014757409.1	0.100	0.000	39	0.000	0.000	1.000	1.000
mRNA17443	XM_014757403.1	0.030	0.000	10	0.000	0.000	0.000	0.600
mRNA17444	XM_014757404.1	0.949	0.969	4	1.000	0.969	0.640	0.530
mRNA17445	XM_014757436.1	0.838	0.459	3	1.000	0.459	1.000	1.000
mRNA17446	XM_014757440.1	0.100	0.000	8	0.000	0.000	1.000	1.000
mRNA17447	XM_014757441.1	0.100	0.000	8	0.000	0.000	1.000	1.000
mRNA17448	XM_014757438.1	0.096	0.000	9	0.000	0.000	1.000	0.910
mRNA17449	XM_014757439.1	0.096	0.000	10	0.000	0.000	1.000	0.910
