hiLocus	iLocus	Species	Protein
HymHub-v0.3.0-HILC-1610	CfloILC-04283		XP_011269560.1
HymHub-v0.3.0-HILC-1610	HsalILC-01367		XP_011142227.1
HymHub-v0.3.0-HILC-1610	PcanILC-13158		XP_014613117.1
HymHub-v0.3.0-HILC-1610	PdomILC-00404		XP_015190519.1
HymHub-v0.3.0-HILC-1610	NvitILC-01544		XP_003427438.1
HymHub-v0.3.0-HILC-1611	AmelILC-05649		XP_394996.4
HymHub-v0.3.0-HILC-1611	BterILC-03332		XP_012164381.1
HymHub-v0.3.0-HILC-1611	CfloILC-21714		XP_011263768.1
HymHub-v0.3.0-HILC-1611	HsalILC-06516		XP_011136397.1
HymHub-v0.3.0-HILC-1611	PcanILC-11138		XP_014610489.1
HymHub-v0.3.0-HILC-1611	PdomILC-10132		XP_015182631.1
HymHub-v0.3.0-HILC-1611	NvitILC-09384		XP_001605914.1
HymHub-v0.3.0-HILC-1612	AmelILC-04225		XP_006558790.1
HymHub-v0.3.0-HILC-1612	BterILC-02818		XP_003395128.1
HymHub-v0.3.0-HILC-1612	CfloILC-16660		XP_011260131.1
HymHub-v0.3.0-HILC-1612	HsalILC-17836		XP_011146084.1
HymHub-v0.3.0-HILC-1612	PcanILC-04596		XP_014600724.1
HymHub-v0.3.0-HILC-1612	PdomILC-03058		XP_015171735.1
HymHub-v0.3.0-HILC-1612	NvitILC-05816		XP_008205059.1
HymHub-v0.3.0-HILC-1613	AmelILC-15469		XP_006571825.1
HymHub-v0.3.0-HILC-1613	BterILC-13593		XP_003402743.1
HymHub-v0.3.0-HILC-1613	CfloILC-11174		XP_011255450.1
HymHub-v0.3.0-HILC-1613	HsalILC-11460		XP_011140799.1
HymHub-v0.3.0-HILC-1613	PcanILC-12793		XP_014612636.1
HymHub-v0.3.0-HILC-1613	PdomILC-14621		XP_015189116.1
HymHub-v0.3.0-HILC-1613	NvitILC-18673		XP_008210158.1
HymHub-v0.3.0-HILC-1614	AmelILC-12572		XP_393321.4
HymHub-v0.3.0-HILC-1614	BterILC-08776		XP_012170606.1
HymHub-v0.3.0-HILC-1614	CfloILC-01220		XP_011254926.1
HymHub-v0.3.0-HILC-1614	HsalILC-10138		XP_011139463.1
HymHub-v0.3.0-HILC-1614	PcanILC-13260		XP_014613261.1
HymHub-v0.3.0-HILC-1614	PdomILC-14694		XP_015189234.1
HymHub-v0.3.0-HILC-1614	NvitILC-01466		XP_001601920.1
HymHub-v0.3.0-HILC-1615	AmelILC-07654		XP_006565501.1
HymHub-v0.3.0-HILC-1615	BterILC-04406		XP_012165093.1
HymHub-v0.3.0-HILC-1615	CfloILC-27263		XP_011267981.1
HymHub-v0.3.0-HILC-1615	HsalILC-12371		XP_011141541.1
HymHub-v0.3.0-HILC-1615	PcanILC-02179		XP_014616268.1
HymHub-v0.3.0-HILC-1615	PdomILC-00577		XP_015177419.1
HymHub-v0.3.0-HILC-1615	NvitILC-00507		XP_008203030.1
HymHub-v0.3.0-HILC-1616	AmelILC-08451		XP_006563849.1
HymHub-v0.3.0-HILC-1616	BterILC-14491		XP_012175090.1
HymHub-v0.3.0-HILC-1616	CfloILC-21912		XP_011263885.1
HymHub-v0.3.0-HILC-1616	HsalILC-21310		XP_011149247.1
HymHub-v0.3.0-HILC-1616	PcanILC-08864		XP_014607165.1
HymHub-v0.3.0-HILC-1616	PdomILC-01727		XP_015189022.1
HymHub-v0.3.0-HILC-1616	NvitILC-02179		XP_001603311.1
HymHub-v0.3.0-HILC-1617	AmelILC-06347		XP_006562498.1
HymHub-v0.3.0-HILC-1617	BterILC-04132		XP_012164783.1
HymHub-v0.3.0-HILC-1617	CfloILC-13061		XP_011257229.1
HymHub-v0.3.0-HILC-1617	HsalILC-00324		XP_011152826.1
HymHub-v0.3.0-HILC-1617	PcanILC-13906		XP_014614171.1
HymHub-v0.3.0-HILC-1617	PdomILC-12872		XP_015186716.1
HymHub-v0.3.0-HILC-1617	NvitILC-07761		XP_008216591.1
HymHub-v0.3.0-HILC-1618	AmelILC-14184		NP_001161808.1
HymHub-v0.3.0-HILC-1618	BterILC-10856		XP_003401545.1
HymHub-v0.3.0-HILC-1618	CfloILC-01089		XP_011254159.1
HymHub-v0.3.0-HILC-1618	HsalILC-22419		XP_011150235.1
HymHub-v0.3.0-HILC-1618	PcanILC-05848		XP_014602588.1
HymHub-v0.3.0-HILC-1618	PdomILC-04469		XP_015174113.1
HymHub-v0.3.0-HILC-1618	NvitILC-12786		XP_001606482.1
HymHub-v0.3.0-HILC-1619	AmelILC-04714		XP_396588.2
HymHub-v0.3.0-HILC-1619	BterILC-03152		XP_003394894.1
HymHub-v0.3.0-HILC-1619	CfloILC-16925		XP_011260293.1
HymHub-v0.3.0-HILC-1619	HsalILC-20388		XP_011148451.1
HymHub-v0.3.0-HILC-1619	PcanILC-10780		XP_014610049.1
HymHub-v0.3.0-HILC-1619	PdomILC-00673		XP_015175110.1
HymHub-v0.3.0-HILC-1619	NvitILC-07469		XP_001600472.1
HymHub-v0.3.0-HILC-1620	AmelILC-02380		XP_397367.1
HymHub-v0.3.0-HILC-1620	BterILC-00898		XP_003393581.1
HymHub-v0.3.0-HILC-1620	CfloILC-24098		XP_011265769.1
HymHub-v0.3.0-HILC-1620	HsalILC-11585		XP_011140871.1
HymHub-v0.3.0-HILC-1620	PcanILC-00842		XP_014606170.1
HymHub-v0.3.0-HILC-1620	PdomILC-03108		XP_015172069.1
HymHub-v0.3.0-HILC-1620	NvitILC-10842		XP_001607973.1
HymHub-v0.3.0-HILC-1621	AmelILC-10069		XP_006562884.1
HymHub-v0.3.0-HILC-1621	BterILC-07214		XP_012167896.1
HymHub-v0.3.0-HILC-1621	CfloILC-19073		XP_011261811.1
HymHub-v0.3.0-HILC-1621	HsalILC-11358		XP_011140673.1
HymHub-v0.3.0-HILC-1621	PcanILC-11487		XP_014610945.1
HymHub-v0.3.0-HILC-1621	PdomILC-13824		XP_015188149.1
HymHub-v0.3.0-HILC-1621	NvitILC-24099		XP_003428087.1
HymHub-v0.3.0-HILC-1622	AmelILC-16023		XP_624536.2
HymHub-v0.3.0-HILC-1622	BterILC-07776		XP_003398832.1
HymHub-v0.3.0-HILC-1622	CfloILC-26973		XP_011267751.1
HymHub-v0.3.0-HILC-1622	HsalILC-24310		XP_011151588.1
HymHub-v0.3.0-HILC-1622	PcanILC-02831		XP_014597813.1
HymHub-v0.3.0-HILC-1622	PdomILC-09795		XP_015182272.1
HymHub-v0.3.0-HILC-1622	NvitILC-07597		XP_001604870.1
HymHub-v0.3.0-HILC-1623	AmelILC-09583		XP_623232.1
HymHub-v0.3.0-HILC-1623	BterILC-05870		XP_003397507.1
HymHub-v0.3.0-HILC-1623	CfloILC-06803		XP_011251837.1
HymHub-v0.3.0-HILC-1623	HsalILC-10527		XP_011139938.1
HymHub-v0.3.0-HILC-1623	PcanILC-13828		XP_014614024.1
HymHub-v0.3.0-HILC-1623	PdomILC-11672		XP_015184909.1
HymHub-v0.3.0-HILC-1623	NvitILC-10863		XP_008207588.1
HymHub-v0.3.0-HILC-1624	AmelILC-02406		XP_392244.1
HymHub-v0.3.0-HILC-1624	BterILC-01627		XP_003394071.1
HymHub-v0.3.0-HILC-1624	CfloILC-11949		XP_011256076.1
HymHub-v0.3.0-HILC-1624	HsalILC-16928		XP_011145474.1
HymHub-v0.3.0-HILC-1624	PcanILC-08227		XP_014606186.1
HymHub-v0.3.0-HILC-1624	PdomILC-13691		XP_015187955.1
HymHub-v0.3.0-HILC-1624	NvitILC-10965		XP_008209371.1
HymHub-v0.3.0-HILC-1625	AmelILC-10568		XP_006566060.1
HymHub-v0.3.0-HILC-1625	BterILC-07124		XP_003398300.1
HymHub-v0.3.0-HILC-1625	CfloILC-17231		XP_011260580.1
HymHub-v0.3.0-HILC-1625	HsalILC-06569		XP_011136439.1
HymHub-v0.3.0-HILC-1625	PcanILC-03083		XP_014598005.1
HymHub-v0.3.0-HILC-1625	PdomILC-02054		XP_015191001.1
HymHub-v0.3.0-HILC-1625	NvitILC-17332		XP_001599142.1
HymHub-v0.3.0-HILC-1626	AmelILC-03213		XP_396161.2
HymHub-v0.3.0-HILC-1626	BterILC-01678		XP_003394355.1
HymHub-v0.3.0-HILC-1626	CfloILC-09684		XP_011254208.1
HymHub-v0.3.0-HILC-1626	HsalILC-15483		XP_011144280.1
HymHub-v0.3.0-HILC-1626	PcanILC-05219		XP_014601649.1
HymHub-v0.3.0-HILC-1626	PdomILC-09302		XP_015181383.1
HymHub-v0.3.0-HILC-1626	NvitILC-04139		XP_008212484.1
HymHub-v0.3.0-HILC-1627	AmelILC-13406		XP_393962.3
HymHub-v0.3.0-HILC-1627	BterILC-10451		XP_003400882.1
HymHub-v0.3.0-HILC-1627	CfloILC-06552		XP_011251689.1
HymHub-v0.3.0-HILC-1627	HsalILC-15527		XP_011144290.1
HymHub-v0.3.0-HILC-1627	PcanILC-12226		XP_014611880.1
HymHub-v0.3.0-HILC-1627	PdomILC-11435		XP_015184639.1
HymHub-v0.3.0-HILC-1627	NvitILC-03010		XP_001607987.2
HymHub-v0.3.0-HILC-1628	AmelILC-08697		XP_006566897.1
HymHub-v0.3.0-HILC-1628	BterILC-14581		XP_012175175.1
HymHub-v0.3.0-HILC-1628	CfloILC-17910		XP_011261010.1
HymHub-v0.3.0-HILC-1628	HsalILC-22713		XP_011150497.1
HymHub-v0.3.0-HILC-1628	PcanILC-08586		XP_014606772.1
HymHub-v0.3.0-HILC-1628	PdomILC-08410		XP_015180241.1
HymHub-v0.3.0-HILC-1628	NvitILC-18100		XP_008209095.1
HymHub-v0.3.0-HILC-1629	AmelILC-10538		XP_392725.1
HymHub-v0.3.0-HILC-1629	BterILC-06894		XP_003398487.1
HymHub-v0.3.0-HILC-1629	CfloILC-15430		XP_011259114.1
HymHub-v0.3.0-HILC-1629	HsalILC-17434		XP_011145876.1
HymHub-v0.3.0-HILC-1629	PcanILC-11989		XP_014611566.1
HymHub-v0.3.0-HILC-1629	PdomILC-02226		XP_015191527.1
HymHub-v0.3.0-HILC-1629	NvitILC-08170		XP_001599074.2
HymHub-v0.3.0-HILC-1630	AmelILC-03076		XP_006568842.1
HymHub-v0.3.0-HILC-1630	BterILC-13353		XP_012174377.1
HymHub-v0.3.0-HILC-1630	CfloILC-04097		XP_011269383.1
HymHub-v0.3.0-HILC-1630	HsalILC-24398		XP_011151665.1
HymHub-v0.3.0-HILC-1630	PcanILC-07784		XP_014605618.1
HymHub-v0.3.0-HILC-1630	PdomILC-01481		XP_015188593.1
HymHub-v0.3.0-HILC-1630	NvitILC-06143		XP_003425761.1
HymHub-v0.3.0-HILC-1631	AmelILC-08092		NP_001229926.1
HymHub-v0.3.0-HILC-1631	BterILC-14572		XP_003403165.1
HymHub-v0.3.0-HILC-1631	CfloILC-26194		XP_011267223.1
HymHub-v0.3.0-HILC-1631	HsalILC-23607		XP_011151262.1
HymHub-v0.3.0-HILC-1631	PcanILC-06860		XP_014604213.1
HymHub-v0.3.0-HILC-1631	PdomILC-01206		XP_015185298.1
HymHub-v0.3.0-HILC-1631	NvitILC-03695		XP_008209312.1
HymHub-v0.3.0-HILC-1632	AmelILC-03131		XP_003251320.1
HymHub-v0.3.0-HILC-1632	BterILC-01140		XP_003393699.1
HymHub-v0.3.0-HILC-1632	CfloILC-00478		XP_011269645.1
HymHub-v0.3.0-HILC-1632	HsalILC-06258		XP_011136153.1
HymHub-v0.3.0-HILC-1632	PcanILC-06370		XP_014603386.1
HymHub-v0.3.0-HILC-1632	PdomILC-07843		XP_015179146.1
HymHub-v0.3.0-HILC-1632	NvitILC-05512		XP_008204774.1
HymHub-v0.3.0-HILC-1633	AmelILC-11529		XP_001121442.1
HymHub-v0.3.0-HILC-1633	BterILC-08407		XP_003399311.1
HymHub-v0.3.0-HILC-1633	CfloILC-12362		XP_011256691.1
HymHub-v0.3.0-HILC-1633	HsalILC-17902		XP_011146197.1
HymHub-v0.3.0-HILC-1633	PcanILC-03968		XP_014599790.1
HymHub-v0.3.0-HILC-1633	PdomILC-04511		XP_015173892.1
HymHub-v0.3.0-HILC-1633	NvitILC-23039		XP_008217128.1
HymHub-v0.3.0-HILC-1634	AmelILC-12637		XP_395319.2
HymHub-v0.3.0-HILC-1634	BterILC-09050		XP_003399714.1
HymHub-v0.3.0-HILC-1634	CfloILC-20644		XP_011262998.1
HymHub-v0.3.0-HILC-1634	HsalILC-20339		XP_011148413.1
HymHub-v0.3.0-HILC-1634	PcanILC-00562		XP_014602414.1
HymHub-v0.3.0-HILC-1634	PdomILC-02718		XP_015171111.1
HymHub-v0.3.0-HILC-1634	NvitILC-13259		XP_008202097.1
HymHub-v0.3.0-HILC-1635	AmelILC-15322		XP_396630.2
HymHub-v0.3.0-HILC-1635	BterILC-12190		XP_003402152.1
HymHub-v0.3.0-HILC-1635	CfloILC-09053		XP_011253808.1
HymHub-v0.3.0-HILC-1635	HsalILC-10497		XP_011139852.1
HymHub-v0.3.0-HILC-1635	PcanILC-04028		XP_014599824.1
HymHub-v0.3.0-HILC-1635	PdomILC-08682		XP_015180365.1
HymHub-v0.3.0-HILC-1635	NvitILC-08286		XP_008203448.1
HymHub-v0.3.0-HILC-1636	AmelILC-02039		XP_392172.1
HymHub-v0.3.0-HILC-1636	BterILC-00412		XP_012165063.1
HymHub-v0.3.0-HILC-1636	CfloILC-06543		XP_011251681.1
HymHub-v0.3.0-HILC-1636	HsalILC-15534		XP_011144297.1
HymHub-v0.3.0-HILC-1636	PcanILC-08130		XP_014606013.1
HymHub-v0.3.0-HILC-1636	PdomILC-03698		XP_015173008.1
HymHub-v0.3.0-HILC-1636	NvitILC-03884		XP_008207934.1
HymHub-v0.3.0-HILC-1637	AmelILC-14158		XP_001121076.3
HymHub-v0.3.0-HILC-1637	BterILC-10881		XP_003401525.1
HymHub-v0.3.0-HILC-1637	CfloILC-19110		XP_011261842.1
HymHub-v0.3.0-HILC-1637	HsalILC-13088		XP_011142148.1
HymHub-v0.3.0-HILC-1637	PcanILC-12345		XP_014612081.1
HymHub-v0.3.0-HILC-1637	PdomILC-09627		XP_015181814.1
HymHub-v0.3.0-HILC-1637	NvitILC-17801		XP_008208956.1
HymHub-v0.3.0-HILC-1638	AmelILC-15720		XP_625098.1
HymHub-v0.3.0-HILC-1638	BterILC-03278		XP_003395302.1
HymHub-v0.3.0-HILC-1638	CfloILC-21917		XP_011263888.1
HymHub-v0.3.0-HILC-1638	HsalILC-13386		XP_011142429.1
HymHub-v0.3.0-HILC-1638	PcanILC-00484		XP_014601641.1
HymHub-v0.3.0-HILC-1638	PdomILC-06167		XP_015176928.1
HymHub-v0.3.0-HILC-1638	NvitILC-02988		XP_003424562.1
HymHub-v0.3.0-HILC-1639	AmelILC-08197		XP_006559627.1
HymHub-v0.3.0-HILC-1639	BterILC-11782		XP_012173295.1
HymHub-v0.3.0-HILC-1639	CfloILC-23313		XP_011265163.1
HymHub-v0.3.0-HILC-1639	HsalILC-19290		XP_011147471.1
HymHub-v0.3.0-HILC-1639	PcanILC-04296		XP_014600092.1
HymHub-v0.3.0-HILC-1639	PdomILC-06599		XP_015177245.1
HymHub-v0.3.0-HILC-1639	NvitILC-01411		XP_001600692.1
HymHub-v0.3.0-HILC-1640	AmelILC-06579		XP_006565422.1
HymHub-v0.3.0-HILC-1640	BterILC-04222		XP_012164881.1
HymHub-v0.3.0-HILC-1640	CfloILC-13090		XP_011257273.1
HymHub-v0.3.0-HILC-1640	HsalILC-18516		XP_011146798.1
HymHub-v0.3.0-HILC-1640	PcanILC-03873		XP_014599489.1
HymHub-v0.3.0-HILC-1640	PdomILC-04781		XP_015174518.1
HymHub-v0.3.0-HILC-1640	NvitILC-08049		XP_008205223.1
HymHub-v0.3.0-HILC-1641	AmelILC-13756		XP_624958.3
HymHub-v0.3.0-HILC-1641	BterILC-10089		XP_003400568.1
HymHub-v0.3.0-HILC-1641	CfloILC-16964		XP_011260355.1
HymHub-v0.3.0-HILC-1641	HsalILC-22185		XP_011149990.1
HymHub-v0.3.0-HILC-1641	PcanILC-06646		XP_014603946.1
HymHub-v0.3.0-HILC-1641	PdomILC-08182		XP_015179631.1
HymHub-v0.3.0-HILC-1641	NvitILC-22265		XP_003427914.1
HymHub-v0.3.0-HILC-1642	AmelILC-09429		XP_006561836.1
HymHub-v0.3.0-HILC-1642	BterILC-06328		XP_012167055.1
HymHub-v0.3.0-HILC-1642	CfloILC-02302		XP_011264135.1
HymHub-v0.3.0-HILC-1642	HsalILC-03548		XP_011154315.1
HymHub-v0.3.0-HILC-1642	PcanILC-02200		XP_014616273.1
HymHub-v0.3.0-HILC-1642	PdomILC-00597		XP_015178646.1
HymHub-v0.3.0-HILC-1642	NvitILC-09990		XP_008205788.1
HymHub-v0.3.0-HILC-1643	AmelILC-00607		XP_394882.2
HymHub-v0.3.0-HILC-1643	BterILC-13538		XP_012174455.1
HymHub-v0.3.0-HILC-1643	CfloILC-18207		XP_011261184.1
HymHub-v0.3.0-HILC-1643	HsalILC-10416		XP_011139759.1
HymHub-v0.3.0-HILC-1643	PcanILC-12149		XP_014611796.1
HymHub-v0.3.0-HILC-1643	PdomILC-13975		XP_015188320.1
HymHub-v0.3.0-HILC-1643	NvitILC-07845		XP_008216716.1
HymHub-v0.3.0-HILC-1644	AmelILC-00369		XP_392162.2
HymHub-v0.3.0-HILC-1644	BterILC-06052		XP_003397517.1
HymHub-v0.3.0-HILC-1644	CfloILC-04227		XP_011269516.1
HymHub-v0.3.0-HILC-1644	HsalILC-16493		XP_011145122.1
HymHub-v0.3.0-HILC-1644	PcanILC-10897		XP_014610227.1
HymHub-v0.3.0-HILC-1644	PdomILC-05305		XP_015175401.1
HymHub-v0.3.0-HILC-1644	NvitILC-04708		XP_001605162.1
HymHub-v0.3.0-HILC-1645	AmelILC-14167		XP_623809.2
HymHub-v0.3.0-HILC-1645	BterILC-10872		XP_012172794.1
HymHub-v0.3.0-HILC-1645	CfloILC-10329		XP_011254710.1
HymHub-v0.3.0-HILC-1645	HsalILC-19170		XP_011147390.1
HymHub-v0.3.0-HILC-1645	PcanILC-11081		XP_014610433.1
HymHub-v0.3.0-HILC-1645	PdomILC-13677		XP_015187975.1
HymHub-v0.3.0-HILC-1645	NvitILC-03186		XP_001608295.1
HymHub-v0.3.0-HILC-1646	AmelILC-13467		XP_006560290.1
HymHub-v0.3.0-HILC-1646	BterILC-10391		XP_012171843.1
HymHub-v0.3.0-HILC-1646	CfloILC-13101		XP_011257282.1
HymHub-v0.3.0-HILC-1646	HsalILC-00719		XP_011136630.1
HymHub-v0.3.0-HILC-1646	PcanILC-01165		XP_014611678.1
HymHub-v0.3.0-HILC-1646	PdomILC-05637		XP_015175899.1
HymHub-v0.3.0-HILC-1646	NvitILC-00146		XP_008202698.1
HymHub-v0.3.0-HILC-1647	AmelILC-02866		XP_395496.2
HymHub-v0.3.0-HILC-1647	BterILC-01286		XP_012174728.1
HymHub-v0.3.0-HILC-1647	CfloILC-25517		XP_011266798.1
HymHub-v0.3.0-HILC-1647	HsalILC-09457		XP_011138923.1
HymHub-v0.3.0-HILC-1647	PcanILC-13834		XP_014614065.1
HymHub-v0.3.0-HILC-1647	PdomILC-13653		XP_015187913.1
HymHub-v0.3.0-HILC-1647	NvitILC-12338		XP_008217583.1
HymHub-v0.3.0-HILC-1648	AmelILC-14597		XP_006563526.1
HymHub-v0.3.0-HILC-1648	BterILC-10786		XP_012172239.1
HymHub-v0.3.0-HILC-1648	CfloILC-17588		XP_011260881.1
HymHub-v0.3.0-HILC-1648	HsalILC-04366		XP_011155078.1
HymHub-v0.3.0-HILC-1648	PcanILC-03457		XP_014598739.1
HymHub-v0.3.0-HILC-1648	PdomILC-09503		XP_015181745.1
HymHub-v0.3.0-HILC-1648	NvitILC-10437		XP_001607770.1
HymHub-v0.3.0-HILC-1649	AmelILC-02461		XP_394359.2
HymHub-v0.3.0-HILC-1649	BterILC-00855		XP_003393545.1
HymHub-v0.3.0-HILC-1649	CfloILC-07522		XP_011252430.1
HymHub-v0.3.0-HILC-1649	HsalILC-16991		XP_011145511.1
HymHub-v0.3.0-HILC-1649	PcanILC-00256		XP_014599612.1
HymHub-v0.3.0-HILC-1649	PdomILC-05474		XP_015175576.1
HymHub-v0.3.0-HILC-1649	NvitILC-03711		XP_001606034.1
HymHub-v0.3.0-HILC-1650	AmelILC-09100		NP_001164444.1
HymHub-v0.3.0-HILC-1650	BterILC-06093		XP_003397695.1
HymHub-v0.3.0-HILC-1650	CfloILC-18843		XP_011261608.1
HymHub-v0.3.0-HILC-1650	HsalILC-01786		XP_011145250.1
HymHub-v0.3.0-HILC-1650	PcanILC-13353		XP_014613399.1
HymHub-v0.3.0-HILC-1650	PdomILC-03230		XP_015171815.1
HymHub-v0.3.0-HILC-1650	NvitILC-00423		XP_001607910.1
HymHub-v0.3.0-HILC-1651	AmelILC-13038		XP_003250394.2
HymHub-v0.3.0-HILC-1651	BterILC-09270		XP_012170664.1
HymHub-v0.3.0-HILC-1651	CfloILC-22361		XP_011264327.1
HymHub-v0.3.0-HILC-1651	HsalILC-20918		XP_011148874.1
HymHub-v0.3.0-HILC-1651	PcanILC-10914		XP_014610240.1
HymHub-v0.3.0-HILC-1651	PdomILC-14333		XP_015188780.1
HymHub-v0.3.0-HILC-1651	NvitILC-07996		XP_008205344.1
HymHub-v0.3.0-HILC-1652	AmelILC-13555		XP_006563123.1
HymHub-v0.3.0-HILC-1652	BterILC-10282		XP_003400744.2
HymHub-v0.3.0-HILC-1652	CfloILC-18732		XP_011261492.1
HymHub-v0.3.0-HILC-1652	HsalILC-22217		XP_011150039.1
HymHub-v0.3.0-HILC-1652	PcanILC-01584		XP_014615226.1
HymHub-v0.3.0-HILC-1652	PdomILC-12601		XP_015186243.1
HymHub-v0.3.0-HILC-1652	NvitILC-04520		XP_001599104.2
HymHub-v0.3.0-HILC-1653	AmelILC-12039		XP_006558384.1
HymHub-v0.3.0-HILC-1653	BterILC-11341		XP_012172352.1
HymHub-v0.3.0-HILC-1653	CfloILC-07556		XP_011252449.1
HymHub-v0.3.0-HILC-1653	HsalILC-03409		XP_011154223.1
HymHub-v0.3.0-HILC-1653	PcanILC-01333		XP_014614179.1
HymHub-v0.3.0-HILC-1653	PdomILC-01816		XP_015190708.1
HymHub-v0.3.0-HILC-1653	NvitILC-10743		XP_008207464.1
HymHub-v0.3.0-HILC-1654	AmelILC-01889		XP_003251758.1
HymHub-v0.3.0-HILC-1654	BterILC-00608		XP_003393301.1
HymHub-v0.3.0-HILC-1654	CfloILC-19960		XP_011262545.1
HymHub-v0.3.0-HILC-1654	HsalILC-00451		XP_011154377.1
HymHub-v0.3.0-HILC-1654	PcanILC-05030		XP_014601352.1
HymHub-v0.3.0-HILC-1654	PdomILC-12210		XP_015185770.1
HymHub-v0.3.0-HILC-1654	NvitILC-05061		XP_001606859.1
HymHub-v0.3.0-HILC-1655	AmelILC-11304		NP_001171519.1
HymHub-v0.3.0-HILC-1655	BterILC-08112		XP_012169070.1
HymHub-v0.3.0-HILC-1655	CfloILC-01697		XP_011258796.1
HymHub-v0.3.0-HILC-1655	HsalILC-04645		XP_011134847.1
HymHub-v0.3.0-HILC-1655	PcanILC-04404		XP_014600528.1
HymHub-v0.3.0-HILC-1655	PdomILC-00834		XP_015176841.1
HymHub-v0.3.0-HILC-1655	NvitILC-22925		XP_001607380.1
HymHub-v0.3.0-HILC-1656	AmelILC-08418		XP_006563872.1
HymHub-v0.3.0-HILC-1656	BterILC-14461		XP_012175062.1
HymHub-v0.3.0-HILC-1656	CfloILC-03703		XP_011269014.1
HymHub-v0.3.0-HILC-1656	HsalILC-13018		XP_011142070.1
HymHub-v0.3.0-HILC-1656	PcanILC-10161		XP_014609145.1
HymHub-v0.3.0-HILC-1656	PdomILC-10036		XP_015182512.1
HymHub-v0.3.0-HILC-1656	NvitILC-23058		NP_001161261.1
HymHub-v0.3.0-HILC-1657	AmelILC-12743		XP_393902.1
HymHub-v0.3.0-HILC-1657	BterILC-09506		XP_003400249.1
HymHub-v0.3.0-HILC-1657	CfloILC-01040		XP_011253668.1
HymHub-v0.3.0-HILC-1657	HsalILC-07319		XP_011136971.1
HymHub-v0.3.0-HILC-1657	PcanILC-11318		XP_014610717.1
HymHub-v0.3.0-HILC-1657	PdomILC-09680		XP_015182001.1
HymHub-v0.3.0-HILC-1657	NvitILC-09052		XP_008211499.1
HymHub-v0.3.0-HILC-1658	AmelILC-05664		XP_625038.2
HymHub-v0.3.0-HILC-1658	BterILC-03345		XP_012164361.1
HymHub-v0.3.0-HILC-1658	CfloILC-16976		XP_011260368.1
HymHub-v0.3.0-HILC-1658	HsalILC-08379		XP_011137871.1
HymHub-v0.3.0-HILC-1658	PcanILC-08521		XP_014606664.1
HymHub-v0.3.0-HILC-1658	PdomILC-05958		XP_015176344.1
HymHub-v0.3.0-HILC-1658	NvitILC-05617		XP_008204853.1
HymHub-v0.3.0-HILC-1659	AmelILC-00623		XP_006563345.1
HymHub-v0.3.0-HILC-1659	BterILC-06692		XP_003397974.1
HymHub-v0.3.0-HILC-1659	CfloILC-05054		XP_011250489.1
HymHub-v0.3.0-HILC-1659	HsalILC-09113		XP_011138592.1
HymHub-v0.3.0-HILC-1659	PcanILC-07548		XP_014605138.1
HymHub-v0.3.0-HILC-1659	PdomILC-10094		XP_015182641.1
HymHub-v0.3.0-HILC-1659	NvitILC-04501		XP_008212808.1
HymHub-v0.3.0-HILC-1660	AmelILC-13586		XP_624896.1
HymHub-v0.3.0-HILC-1660	BterILC-10252		XP_003400748.1
HymHub-v0.3.0-HILC-1660	CfloILC-22968		XP_011264777.1
HymHub-v0.3.0-HILC-1660	HsalILC-12369		XP_011141542.1
HymHub-v0.3.0-HILC-1660	PcanILC-06708		XP_014603942.1
HymHub-v0.3.0-HILC-1660	PdomILC-08246		XP_015179707.1
HymHub-v0.3.0-HILC-1660	NvitILC-11339		XP_001607329.1
HymHub-v0.3.0-HILC-1661	AmelILC-00103		XP_006558675.1
HymHub-v0.3.0-HILC-1661	BterILC-08493		XP_012169543.1
HymHub-v0.3.0-HILC-1661	CfloILC-19403		XP_011262073.1
HymHub-v0.3.0-HILC-1661	HsalILC-01387		XP_011142354.1
HymHub-v0.3.0-HILC-1661	PcanILC-00459		XP_014601728.1
HymHub-v0.3.0-HILC-1661	PdomILC-06191		XP_015176731.1
HymHub-v0.3.0-HILC-1661	NvitILC-09929		XP_001602420.1
HymHub-v0.3.0-HILC-1662	AmelILC-09787		XP_006557858.1
HymHub-v0.3.0-HILC-1662	BterILC-07198		XP_003398243.1
HymHub-v0.3.0-HILC-1662	CfloILC-05237		XP_011250667.1
HymHub-v0.3.0-HILC-1662	HsalILC-11109		XP_011140394.1
HymHub-v0.3.0-HILC-1662	PcanILC-10542		XP_014609733.1
HymHub-v0.3.0-HILC-1662	PdomILC-10011		XP_015182529.1
HymHub-v0.3.0-HILC-1662	NvitILC-05826		XP_001605913.1
HymHub-v0.3.0-HILC-1663	AmelILC-15730		XP_006571958.1
HymHub-v0.3.0-HILC-1663	BterILC-14699		XP_012175229.1
HymHub-v0.3.0-HILC-1663	CfloILC-14445		XP_011258306.1
HymHub-v0.3.0-HILC-1663	HsalILC-15335		XP_011144179.1
HymHub-v0.3.0-HILC-1663	PcanILC-05394		XP_014601876.1
HymHub-v0.3.0-HILC-1663	PdomILC-11350		XP_015184510.1
HymHub-v0.3.0-HILC-1663	NvitILC-04282		XP_001606733.1
HymHub-v0.3.0-HILC-1664	AmelILC-12805		XP_006559369.1
HymHub-v0.3.0-HILC-1664	BterILC-09497		XP_012171026.1
HymHub-v0.3.0-HILC-1664	CfloILC-01981		XP_011261652.1
