hiLocus	iLocus	Species	Protein
HymHub-v0.3.0-HILC-1181	AmelILC-06499		XP_392422.2
HymHub-v0.3.0-HILC-1181	BterILC-04313		XP_003396186.1
HymHub-v0.3.0-HILC-1181	CfloILC-19436		XP_011262113.1
HymHub-v0.3.0-HILC-1181	HsalILC-00691		XP_011136314.1
HymHub-v0.3.0-HILC-1181	PcanILC-05584		XP_014602166.1
HymHub-v0.3.0-HILC-1181	PdtlILC-03043		PdomMRNAr1.2-01355.1
HymHub-v0.3.0-HILC-1181	NvitILC-04804		NP_001164526.1
HymHub-v0.3.0-HILC-1182	AmelILC-05958		XP_006570292.1
HymHub-v0.3.0-HILC-1182	BterILC-03568		XP_012164113.1
HymHub-v0.3.0-HILC-1182	CfloILC-10946		XP_011255279.1
HymHub-v0.3.0-HILC-1182	HsalILC-15586		XP_011144359.1
HymHub-v0.3.0-HILC-1182	PcanILC-00063		XP_014616466.1
HymHub-v0.3.0-HILC-1182	PdtlILC-13960		PdomMRNAr1.2-09632.1
HymHub-v0.3.0-HILC-1182	NvitILC-03312		XP_001601425.1
HymHub-v0.3.0-HILC-1183	AmelILC-14411		XP_006561087.1
HymHub-v0.3.0-HILC-1183	BterILC-11312		XP_012172353.1
HymHub-v0.3.0-HILC-1183	CfloILC-05418		XP_011250775.1
HymHub-v0.3.0-HILC-1183	HsalILC-16082		XP_011144806.1
HymHub-v0.3.0-HILC-1183	PcanILC-07006		XP_014604462.1
HymHub-v0.3.0-HILC-1183	PdtlILC-09845		PdomMRNAr1.2-04774.1
HymHub-v0.3.0-HILC-1183	NvitILC-13322		XP_003425368.1
HymHub-v0.3.0-HILC-1184	AmelILC-13779		XP_394993.2
HymHub-v0.3.0-HILC-1184	BterILC-10066		XP_003400673.2
HymHub-v0.3.0-HILC-1184	CfloILC-23603		XP_011265360.1
HymHub-v0.3.0-HILC-1184	HsalILC-13393		XP_011142445.1
HymHub-v0.3.0-HILC-1184	PcanILC-06670		XP_014603922.1
HymHub-v0.3.0-HILC-1184	PdtlILC-10073		PdomMRNAr1.2-08476.1
HymHub-v0.3.0-HILC-1184	NvitILC-03445		XP_001601321.1
HymHub-v0.3.0-HILC-1185	AmelILC-11463		XP_393827.2
HymHub-v0.3.0-HILC-1185	BterILC-08362		XP_003399352.1
HymHub-v0.3.0-HILC-1185	CfloILC-05685		XP_011251030.1
HymHub-v0.3.0-HILC-1185	HsalILC-10150		XP_011139483.1
HymHub-v0.3.0-HILC-1185	PcanILC-10087		XP_014609043.1
HymHub-v0.3.0-HILC-1185	PdtlILC-11637		PdomMRNAr1.2-03500.1
HymHub-v0.3.0-HILC-1185	NvitILC-09805		NP_001135856.1
HymHub-v0.3.0-HILC-1186	AmelILC-00710		XP_001121178.1
HymHub-v0.3.0-HILC-1186	BterILC-10536		XP_003400911.1
HymHub-v0.3.0-HILC-1186	CfloILC-04784		XP_011269892.1
HymHub-v0.3.0-HILC-1186	HsalILC-11996		XP_011141230.1
HymHub-v0.3.0-HILC-1186	PcanILC-08603		XP_014606785.1
HymHub-v0.3.0-HILC-1186	PdtlILC-10325		PdomMRNAr1.2-05703.1
HymHub-v0.3.0-HILC-1186	NvitILC-03003		XP_001607977.2
HymHub-v0.3.0-HILC-1187	AmelILC-10092		XP_391852.2
HymHub-v0.3.0-HILC-1187	BterILC-07346		XP_003398356.1
HymHub-v0.3.0-HILC-1187	CfloILC-02142		XP_011262939.1
HymHub-v0.3.0-HILC-1187	HsalILC-16871		XP_011145409.1
HymHub-v0.3.0-HILC-1187	PcanILC-12256		XP_014611933.1
HymHub-v0.3.0-HILC-1187	PdtlILC-15481		PdomMRNAr1.2-02342.1
HymHub-v0.3.0-HILC-1187	NvitILC-10240		XP_001604430.1
HymHub-v0.3.0-HILC-1188	AmelILC-07275		XP_006559228.1
HymHub-v0.3.0-HILC-1188	BterILC-05622		XP_012166481.1
HymHub-v0.3.0-HILC-1188	CfloILC-12022		XP_011256173.1
HymHub-v0.3.0-HILC-1188	HsalILC-12894		XP_011141877.1
HymHub-v0.3.0-HILC-1188	PcanILC-10458		XP_014609597.1
HymHub-v0.3.0-HILC-1188	PdtlILC-04641		PdomMRNAr1.2-11918.1
HymHub-v0.3.0-HILC-1188	NvitILC-22800		XP_001602917.1
HymHub-v0.3.0-HILC-1189	AmelILC-05407		XP_392364.4
HymHub-v0.3.0-HILC-1189	BterILC-03854		XP_003395627.1
HymHub-v0.3.0-HILC-1189	CfloILC-13475		XP_011257587.1
HymHub-v0.3.0-HILC-1189	HsalILC-09573		XP_011139046.1
HymHub-v0.3.0-HILC-1189	PcanILC-09633		XP_014608385.1
HymHub-v0.3.0-HILC-1189	PdtlILC-06871		PdomMRNAr1.2-03915.1
HymHub-v0.3.0-HILC-1189	NvitILC-09683		XP_001601408.1
HymHub-v0.3.0-HILC-1190	AmelILC-02868		XP_006569051.1
HymHub-v0.3.0-HILC-1190	BterILC-01284		XP_003393798.1
HymHub-v0.3.0-HILC-1190	CfloILC-25514		XP_011266793.1
HymHub-v0.3.0-HILC-1190	HsalILC-09460		XP_011138932.1
HymHub-v0.3.0-HILC-1190	PcanILC-12860		XP_014612702.1
HymHub-v0.3.0-HILC-1190	PdtlILC-00034		PdomMRNAr1.2-01869.1
HymHub-v0.3.0-HILC-1190	NvitILC-11605		XP_001599757.1
HymHub-v0.3.0-HILC-1191	AmelILC-10919		XP_393778.1
HymHub-v0.3.0-HILC-1191	BterILC-05027		XP_012165878.1
HymHub-v0.3.0-HILC-1191	CfloILC-23513		XP_011265330.1
HymHub-v0.3.0-HILC-1191	HsalILC-17530		XP_011145927.1
HymHub-v0.3.0-HILC-1191	PcanILC-14086		XP_014614332.1
HymHub-v0.3.0-HILC-1191	PdtlILC-17927		PdomMRNAr1.2-00832.1
HymHub-v0.3.0-HILC-1191	NvitILC-01043		NP_001135866.1
HymHub-v0.3.0-HILC-1192	AmelILC-03398		XP_006559808.1
HymHub-v0.3.0-HILC-1192	BterILC-02153		XP_012176414.1
HymHub-v0.3.0-HILC-1192	CfloILC-23987		XP_011265683.1
HymHub-v0.3.0-HILC-1192	HsalILC-15772		XP_011144546.1
HymHub-v0.3.0-HILC-1192	PcanILC-02745		XP_014616965.1
HymHub-v0.3.0-HILC-1192	PdtlILC-08442		PdomMRNAr1.2-09773.1
HymHub-v0.3.0-HILC-1192	NvitILC-04790		XP_001604648.1
HymHub-v0.3.0-HILC-1193	AmelILC-02098		XP_001120941.3
HymHub-v0.3.0-HILC-1193	BterILC-00556		XP_003393362.1
HymHub-v0.3.0-HILC-1193	CfloILC-10410		XP_011254805.1
HymHub-v0.3.0-HILC-1193	HsalILC-14786		XP_011143714.1
HymHub-v0.3.0-HILC-1193	PcanILC-13487		XP_014613579.1
HymHub-v0.3.0-HILC-1193	PdtlILC-00165		PdomMRNAr1.2-00544.1
HymHub-v0.3.0-HILC-1193	NvitILC-02811		XP_001607578.1
HymHub-v0.3.0-HILC-1194	AmelILC-05057		XP_006559854.1
HymHub-v0.3.0-HILC-1194	BterILC-11860		XP_012173564.1
HymHub-v0.3.0-HILC-1194	CfloILC-02382		XP_011265491.1
HymHub-v0.3.0-HILC-1194	HsalILC-13692		XP_011142658.1
HymHub-v0.3.0-HILC-1194	PcanILC-11941		XP_014611540.1
HymHub-v0.3.0-HILC-1194	PdtlILC-12605		PdomMRNAr1.2-05955.1
HymHub-v0.3.0-HILC-1194	NvitILC-17109		XP_008208401.1
HymHub-v0.3.0-HILC-1195	AmelILC-16505		XP_623325.1
HymHub-v0.3.0-HILC-1195	BterILC-07847		XP_012169439.1
HymHub-v0.3.0-HILC-1195	CfloILC-07670		XP_011252602.1
HymHub-v0.3.0-HILC-1195	HsalILC-19638		XP_011147803.1
HymHub-v0.3.0-HILC-1195	PcanILC-08884		XP_014607151.1
HymHub-v0.3.0-HILC-1195	PdtlILC-18059		PdomMRNAr1.2-03080.1
HymHub-v0.3.0-HILC-1195	NvitILC-18164		XP_003427028.1
HymHub-v0.3.0-HILC-1196	AmelILC-03927		XP_003251344.1
HymHub-v0.3.0-HILC-1196	BterILC-01989		XP_003394131.1
HymHub-v0.3.0-HILC-1196	CfloILC-03910		XP_011269204.1
HymHub-v0.3.0-HILC-1196	HsalILC-03076		XP_011153820.1
HymHub-v0.3.0-HILC-1196	PcanILC-07024		XP_014604346.1
HymHub-v0.3.0-HILC-1196	PdtlILC-16140		PdomMRNAr1.2-10237.1
HymHub-v0.3.0-HILC-1196	NvitILC-02968		NP_001165853.1
HymHub-v0.3.0-HILC-1197	AmelILC-13509		XP_624076.1
HymHub-v0.3.0-HILC-1197	BterILC-00655		XP_012167818.1
HymHub-v0.3.0-HILC-1197	CfloILC-25650		XP_011266940.1
HymHub-v0.3.0-HILC-1197	HsalILC-20074		XP_011148151.1
HymHub-v0.3.0-HILC-1197	PcanILC-00694		XP_014603430.1
HymHub-v0.3.0-HILC-1197	PdtlILC-03523		PdomMRNAr1.2-02156.1
HymHub-v0.3.0-HILC-1197	NvitILC-11341		XP_008203832.1
HymHub-v0.3.0-HILC-1198	AmelILC-14009		XP_623717.3
HymHub-v0.3.0-HILC-1198	BterILC-11034		XP_003401422.1
HymHub-v0.3.0-HILC-1198	CfloILC-17592		XP_011260882.1
HymHub-v0.3.0-HILC-1198	HsalILC-09387		XP_011138832.1
HymHub-v0.3.0-HILC-1198	PcanILC-09669		XP_014608426.1
HymHub-v0.3.0-HILC-1198	PdtlILC-16072		PdomMRNAr1.2-06515.1
HymHub-v0.3.0-HILC-1198	NvitILC-15944		XP_001603974.1
HymHub-v0.3.0-HILC-1199	AmelILC-00403		XP_006562601.1
HymHub-v0.3.0-HILC-1199	BterILC-02673		XP_003394870.1
HymHub-v0.3.0-HILC-1199	CfloILC-24525		XP_011266133.1
HymHub-v0.3.0-HILC-1199	HsalILC-07599		XP_011137198.1
HymHub-v0.3.0-HILC-1199	PcanILC-02523		XP_014616686.1
HymHub-v0.3.0-HILC-1199	PdtlILC-03116		PdomMRNAr1.2-06743.1
HymHub-v0.3.0-HILC-1199	NvitILC-07524		XP_001601582.2
HymHub-v0.3.0-HILC-1200	AmelILC-11283		XP_006564483.1
HymHub-v0.3.0-HILC-1200	BterILC-08031		XP_003399016.1
HymHub-v0.3.0-HILC-1200	CfloILC-10117		XP_011254580.1
HymHub-v0.3.0-HILC-1200	HsalILC-18531		XP_011146822.1
HymHub-v0.3.0-HILC-1200	PcanILC-03013		XP_014598029.1
HymHub-v0.3.0-HILC-1200	PdtlILC-02623		PdomMRNAr1.2-04373.1
HymHub-v0.3.0-HILC-1200	NvitILC-23092		XP_001608114.1
HymHub-v0.3.0-HILC-1201	AmelILC-09314		XP_001120059.2
HymHub-v0.3.0-HILC-1201	BterILC-06623		XP_003398015.2
HymHub-v0.3.0-HILC-1201	CfloILC-23289		XP_011265127.1
HymHub-v0.3.0-HILC-1201	HsalILC-23403		XP_011150935.1
HymHub-v0.3.0-HILC-1201	PcanILC-10033		XP_014608975.1
HymHub-v0.3.0-HILC-1201	PdtlILC-11107		PdomMRNAr1.2-06093.1
HymHub-v0.3.0-HILC-1201	NvitILC-02625		XP_001606730.1
HymHub-v0.3.0-HILC-1202	AmelILC-13773		XP_397233.2
HymHub-v0.3.0-HILC-1202	BterILC-10072		XP_003400678.1
HymHub-v0.3.0-HILC-1202	CfloILC-22244		XP_011264240.1
HymHub-v0.3.0-HILC-1202	HsalILC-22204		XP_011150021.1
HymHub-v0.3.0-HILC-1202	PcanILC-06664		XP_014603916.1
HymHub-v0.3.0-HILC-1202	PdtlILC-10067		PdomMRNAr1.2-07551.1
HymHub-v0.3.0-HILC-1202	NvitILC-03772		XP_008209868.1
HymHub-v0.3.0-HILC-1203	AmelILC-02898		XP_623132.1
HymHub-v0.3.0-HILC-1203	BterILC-01258		XP_003393778.1
HymHub-v0.3.0-HILC-1203	CfloILC-07318		XP_011252223.1
HymHub-v0.3.0-HILC-1203	HsalILC-09048		XP_011138489.1
HymHub-v0.3.0-HILC-1203	PcanILC-13495		XP_014613594.1
HymHub-v0.3.0-HILC-1203	PdtlILC-00147		PdomMRNAr1.2-10424.1
HymHub-v0.3.0-HILC-1203	NvitILC-01400		XP_001602038.1
HymHub-v0.3.0-HILC-1204	AmelILC-08937		XP_624339.2
HymHub-v0.3.0-HILC-1204	BterILC-02066		XP_003394421.1
HymHub-v0.3.0-HILC-1204	CfloILC-09850		XP_011254367.1
HymHub-v0.3.0-HILC-1204	HsalILC-01123		XP_011140231.1
HymHub-v0.3.0-HILC-1204	PcanILC-08622		XP_014606816.1
HymHub-v0.3.0-HILC-1204	PdtlILC-10390		PdomMRNAr1.2-03352.1
HymHub-v0.3.0-HILC-1204	NvitILC-00497		XP_001607594.1
HymHub-v0.3.0-HILC-1205	AmelILC-06310		XP_003250092.1
HymHub-v0.3.0-HILC-1205	BterILC-04095		XP_003396112.1
HymHub-v0.3.0-HILC-1205	CfloILC-08297		XP_011253133.1
HymHub-v0.3.0-HILC-1205	HsalILC-23251		XP_011150820.1
HymHub-v0.3.0-HILC-1205	PcanILC-06530		XP_014603645.1
HymHub-v0.3.0-HILC-1205	PdtlILC-00532		PdomMRNAr1.2-00877.1
HymHub-v0.3.0-HILC-1205	NvitILC-17355		XP_001599489.1
HymHub-v0.3.0-HILC-1206	AmelILC-14729		XP_392055.2
HymHub-v0.3.0-HILC-1206	BterILC-10657		XP_012172135.1
HymHub-v0.3.0-HILC-1206	CfloILC-17239		XP_011260586.1
HymHub-v0.3.0-HILC-1206	HsalILC-00826		XP_011137899.1
HymHub-v0.3.0-HILC-1206	PcanILC-00195		XP_014616020.1
HymHub-v0.3.0-HILC-1206	PdtlILC-14004		PdomMRNAr1.2-07010.1
HymHub-v0.3.0-HILC-1206	NvitILC-18064		XP_008209064.1
HymHub-v0.3.0-HILC-1207	AmelILC-09277		XP_396220.2
HymHub-v0.3.0-HILC-1207	BterILC-06651		XP_003398036.1
HymHub-v0.3.0-HILC-1207	CfloILC-13962		XP_011257937.1
HymHub-v0.3.0-HILC-1207	HsalILC-09085		XP_011138546.1
HymHub-v0.3.0-HILC-1207	PcanILC-09224		XP_014607675.1
HymHub-v0.3.0-HILC-1207	PdtlILC-00313		PdomMRNAr1.2-04900.1
HymHub-v0.3.0-HILC-1207	NvitILC-24217		XP_001607053.1
HymHub-v0.3.0-HILC-1208	AmelILC-16825		XP_393287.2
HymHub-v0.3.0-HILC-1208	BterILC-12244		XP_003402243.1
HymHub-v0.3.0-HILC-1208	CfloILC-07777		XP_011252682.1
HymHub-v0.3.0-HILC-1208	HsalILC-25359		XP_011152382.1
HymHub-v0.3.0-HILC-1208	PcanILC-03287		XP_014598474.1
HymHub-v0.3.0-HILC-1208	PdtlILC-01249		PdomMRNAr1.2-03564.1
HymHub-v0.3.0-HILC-1208	NvitILC-24312		NP_001165785.1
HymHub-v0.3.0-HILC-1209	AmelILC-04222		XP_623486.1
HymHub-v0.3.0-HILC-1209	BterILC-02843		XP_003395110.2
HymHub-v0.3.0-HILC-1209	CfloILC-11588		XP_011255828.1
HymHub-v0.3.0-HILC-1209	HsalILC-12708		XP_011141759.1
HymHub-v0.3.0-HILC-1209	PcanILC-11863		XP_014611427.1
HymHub-v0.3.0-HILC-1209	PdtlILC-07660		PdomMRNAr1.2-04888.1
HymHub-v0.3.0-HILC-1209	NvitILC-09278		XP_008205459.1
HymHub-v0.3.0-HILC-1210	AmelILC-14145		XP_006559268.1
HymHub-v0.3.0-HILC-1210	BterILC-10890		XP_003401518.1
HymHub-v0.3.0-HILC-1210	CfloILC-19115		XP_011261865.1
HymHub-v0.3.0-HILC-1210	HsalILC-13080		XP_011142123.1
HymHub-v0.3.0-HILC-1210	PcanILC-08101		XP_014606059.1
HymHub-v0.3.0-HILC-1210	PdtlILC-04868		PdomMRNAr1.2-10411.1
HymHub-v0.3.0-HILC-1210	NvitILC-07721		XP_001605411.1
HymHub-v0.3.0-HILC-1211	AmelILC-08980		XP_396646.1
HymHub-v0.3.0-HILC-1211	BterILC-06717		XP_003397994.1
HymHub-v0.3.0-HILC-1211	CfloILC-22130		XP_011264104.1
HymHub-v0.3.0-HILC-1211	HsalILC-11006		XP_011140308.1
HymHub-v0.3.0-HILC-1211	PcanILC-04771		XP_014601000.1
HymHub-v0.3.0-HILC-1211	PdtlILC-06380		PdomMRNAr1.2-06926.1
HymHub-v0.3.0-HILC-1211	NvitILC-03997		XP_001604171.1
HymHub-v0.3.0-HILC-1212	AmelILC-11728		XP_392764.1
HymHub-v0.3.0-HILC-1212	BterILC-07982		XP_003399059.1
HymHub-v0.3.0-HILC-1212	CfloILC-23892		XP_011265599.1
HymHub-v0.3.0-HILC-1212	HsalILC-17593		XP_011145976.1
HymHub-v0.3.0-HILC-1212	PcanILC-09840		XP_014608771.1
HymHub-v0.3.0-HILC-1212	PdtlILC-08023		PdomMRNAr1.2-09301.1
HymHub-v0.3.0-HILC-1212	NvitILC-23932		XP_008214663.1
HymHub-v0.3.0-HILC-1213	AmelILC-02779		XP_006568282.1
HymHub-v0.3.0-HILC-1213	BterILC-01307		XP_012174909.1
HymHub-v0.3.0-HILC-1213	CfloILC-25518		XP_011266797.1
HymHub-v0.3.0-HILC-1213	HsalILC-09064		XP_011138516.1
HymHub-v0.3.0-HILC-1213	PcanILC-07227		XP_014604770.1
HymHub-v0.3.0-HILC-1213	PdtlILC-09908		PdomMRNAr1.2-00398.1
HymHub-v0.3.0-HILC-1213	NvitILC-12951		XP_008201966.1
HymHub-v0.3.0-HILC-1214	AmelILC-00396		XP_394229.2
HymHub-v0.3.0-HILC-1214	BterILC-13548		XP_003402790.1
HymHub-v0.3.0-HILC-1214	CfloILC-12242		XP_011256504.1
HymHub-v0.3.0-HILC-1214	HsalILC-10457		XP_011139811.1
HymHub-v0.3.0-HILC-1214	PcanILC-12463		XP_014612239.1
HymHub-v0.3.0-HILC-1214	PdtlILC-12472		PdomMRNAr1.2-01464.1
HymHub-v0.3.0-HILC-1214	NvitILC-04054		XP_001603648.2
HymHub-v0.3.0-HILC-1215	AmelILC-02747		XP_001120245.1
HymHub-v0.3.0-HILC-1215	BterILC-01336		XP_003393839.1
HymHub-v0.3.0-HILC-1215	CfloILC-07463		XP_011252402.1
HymHub-v0.3.0-HILC-1215	HsalILC-13796		XP_011142805.1
HymHub-v0.3.0-HILC-1215	PcanILC-04523		XP_014600599.1
HymHub-v0.3.0-HILC-1215	PdtlILC-02533		PdomMRNAr1.2-06933.1
HymHub-v0.3.0-HILC-1215	NvitILC-10621		XP_001608149.1
HymHub-v0.3.0-HILC-1216	AmelILC-14378		XP_001121942.2
HymHub-v0.3.0-HILC-1216	BterILC-11090		XP_003401376.1
HymHub-v0.3.0-HILC-1216	CfloILC-06596		XP_011251720.1
HymHub-v0.3.0-HILC-1216	HsalILC-00425		XP_011154293.1
HymHub-v0.3.0-HILC-1216	PcanILC-00404		XP_014599775.1
HymHub-v0.3.0-HILC-1216	PdtlILC-05142		PdomMRNAr1.2-08268.1
HymHub-v0.3.0-HILC-1216	NvitILC-23863		XP_008214982.1
HymHub-v0.3.0-HILC-1217	AmelILC-09283		XP_001122724.2
HymHub-v0.3.0-HILC-1217	BterILC-06645		XP_003398031.1
HymHub-v0.3.0-HILC-1217	CfloILC-00249		XP_011265896.1
HymHub-v0.3.0-HILC-1217	HsalILC-09077		XP_011138540.1
HymHub-v0.3.0-HILC-1217	PcanILC-09230		XP_014607677.1
HymHub-v0.3.0-HILC-1217	PdtlILC-00308		PdomMRNAr1.2-01799.1
HymHub-v0.3.0-HILC-1217	NvitILC-24210		XP_001607808.1
HymHub-v0.3.0-HILC-1218	AmelILC-01175		XP_006570106.1
HymHub-v0.3.0-HILC-1218	BterILC-04614		XP_012165405.1
HymHub-v0.3.0-HILC-1218	CfloILC-02307		XP_011264228.1
HymHub-v0.3.0-HILC-1218	HsalILC-23421		XP_011150972.1
HymHub-v0.3.0-HILC-1218	PcanILC-04104		XP_014599910.1
HymHub-v0.3.0-HILC-1218	PdtlILC-05505		PdomMRNAr1.2-06201.1
HymHub-v0.3.0-HILC-1218	NvitILC-04569		XP_001600346.2
HymHub-v0.3.0-HILC-1219	AmelILC-09388		XP_623921.1
HymHub-v0.3.0-HILC-1219	BterILC-05951		XP_003397435.1
HymHub-v0.3.0-HILC-1219	CfloILC-12471		XP_011256802.1
HymHub-v0.3.0-HILC-1219	HsalILC-19488		XP_011147689.1
HymHub-v0.3.0-HILC-1219	PcanILC-06814		XP_014604145.1
HymHub-v0.3.0-HILC-1219	PdtlILC-11200		PdomMRNAr1.2-09315.1
HymHub-v0.3.0-HILC-1219	NvitILC-10693		XP_001607764.1
HymHub-v0.3.0-HILC-1220	AmelILC-12817		XP_393909.2
HymHub-v0.3.0-HILC-1220	BterILC-09486		XP_003400259.1
HymHub-v0.3.0-HILC-1220	CfloILC-01992		XP_011261800.1
HymHub-v0.3.0-HILC-1220	HsalILC-24587		XP_011151791.1
HymHub-v0.3.0-HILC-1220	PcanILC-03092		XP_014598243.1
HymHub-v0.3.0-HILC-1220	PdtlILC-07391		PdomMRNAr1.2-04146.1
HymHub-v0.3.0-HILC-1220	NvitILC-15338		XP_001603644.1
HymHub-v0.3.0-HILC-1221	AmelILC-14380		XP_001121961.1
HymHub-v0.3.0-HILC-1221	BterILC-11088		XP_003401378.1
HymHub-v0.3.0-HILC-1221	CfloILC-06594		XP_011251717.1
HymHub-v0.3.0-HILC-1221	HsalILC-00427		XP_011154308.1
HymHub-v0.3.0-HILC-1221	PcanILC-00402		XP_014600085.1
HymHub-v0.3.0-HILC-1221	PdtlILC-05140		PdomMRNAr1.2-12120.1
HymHub-v0.3.0-HILC-1221	NvitILC-23865		NP_001130004.1
HymHub-v0.3.0-HILC-1222	AmelILC-01792		XP_006571447.1
HymHub-v0.3.0-HILC-1222	BterILC-00184		XP_003392977.1
HymHub-v0.3.0-HILC-1222	CfloILC-26560		XP_011267499.1
HymHub-v0.3.0-HILC-1222	HsalILC-00982		XP_011139117.1
HymHub-v0.3.0-HILC-1222	PcanILC-09607		XP_014608351.1
HymHub-v0.3.0-HILC-1222	PdtlILC-00268		PdomMRNAr1.2-05625.1
HymHub-v0.3.0-HILC-1222	NvitILC-06571		XP_003427292.1
HymHub-v0.3.0-HILC-1223	AmelILC-15738		XP_396099.3
HymHub-v0.3.0-HILC-1223	BterILC-03292		XP_003395276.1
HymHub-v0.3.0-HILC-1223	CfloILC-01425		XP_011256817.1
HymHub-v0.3.0-HILC-1223	HsalILC-26482		XP_011153418.1
HymHub-v0.3.0-HILC-1223	PcanILC-05397		XP_014601812.1
HymHub-v0.3.0-HILC-1223	PdtlILC-13786		PdomMRNAr1.2-03313.1
HymHub-v0.3.0-HILC-1223	NvitILC-07633		XP_001604036.1
HymHub-v0.3.0-HILC-1224	AmelILC-14272		XP_001122441.2
HymHub-v0.3.0-HILC-1224	BterILC-11184		XP_012172492.1
HymHub-v0.3.0-HILC-1224	CfloILC-12728		XP_011256969.1
HymHub-v0.3.0-HILC-1224	HsalILC-02605		XP_011151977.1
HymHub-v0.3.0-HILC-1224	PcanILC-09018		XP_014607390.1
HymHub-v0.3.0-HILC-1224	PdtlILC-15637		PdomMRNAr1.2-10650.1
HymHub-v0.3.0-HILC-1224	NvitILC-00967		NP_001127873.1
HymHub-v0.3.0-HILC-1225	AmelILC-09484		XP_006561897.1
HymHub-v0.3.0-HILC-1225	BterILC-06375		XP_003397813.1
HymHub-v0.3.0-HILC-1225	CfloILC-02099		XP_011262581.1
HymHub-v0.3.0-HILC-1225	HsalILC-21722		XP_011149553.1
HymHub-v0.3.0-HILC-1225	PcanILC-09734		XP_014608574.1
HymHub-v0.3.0-HILC-1225	PdtlILC-14292		PdomMRNAr1.2-04613.1
HymHub-v0.3.0-HILC-1225	NvitILC-19195		XP_001604718.2
HymHub-v0.3.0-HILC-1226	AmelILC-11897		XP_624480.3
HymHub-v0.3.0-HILC-1226	BterILC-08321		XP_003399382.1
HymHub-v0.3.0-HILC-1226	CfloILC-00618		XP_011251202.1
HymHub-v0.3.0-HILC-1226	HsalILC-10947		XP_011140265.1
HymHub-v0.3.0-HILC-1226	PcanILC-09302		XP_014607820.1
HymHub-v0.3.0-HILC-1226	PdtlILC-13105		PdomMRNAr1.2-07199.1
HymHub-v0.3.0-HILC-1226	NvitILC-09500		XP_003426427.1
HymHub-v0.3.0-HILC-1227	AmelILC-11142		XP_624686.1
HymHub-v0.3.0-HILC-1227	BterILC-07708		XP_003398859.1
HymHub-v0.3.0-HILC-1227	CfloILC-12074		XP_011256266.1
HymHub-v0.3.0-HILC-1227	HsalILC-22438		XP_011150255.1
HymHub-v0.3.0-HILC-1227	PcanILC-00267		XP_014598341.1
HymHub-v0.3.0-HILC-1227	PdtlILC-17359		PdomMRNAr1.2-11867.1
HymHub-v0.3.0-HILC-1227	NvitILC-02766		XP_001607424.1
HymHub-v0.3.0-HILC-1228	AmelILC-05714		XP_624826.3
HymHub-v0.3.0-HILC-1228	BterILC-03605		XP_012164064.1
HymHub-v0.3.0-HILC-1228	CfloILC-16602		XP_011260051.1
HymHub-v0.3.0-HILC-1228	HsalILC-12943		XP_011141950.1
HymHub-v0.3.0-HILC-1228	PcanILC-07149		XP_014604556.1
HymHub-v0.3.0-HILC-1228	PdtlILC-05611		PdomMRNAr1.2-10805.1
HymHub-v0.3.0-HILC-1228	NvitILC-08759		XP_001600142.1
HymHub-v0.3.0-HILC-1229	AmelILC-10565		XP_006566064.1
HymHub-v0.3.0-HILC-1229	BterILC-07122		XP_003398303.1
HymHub-v0.3.0-HILC-1229	CfloILC-17225		XP_011260577.1
HymHub-v0.3.0-HILC-1229	HsalILC-05365		XP_011135359.1
HymHub-v0.3.0-HILC-1229	PcanILC-03081		XP_014598197.1
HymHub-v0.3.0-HILC-1229	PdtlILC-02646		PdomMRNAr1.2-00514.1
HymHub-v0.3.0-HILC-1229	NvitILC-05907		XP_001602033.3
HymHub-v0.3.0-HILC-1230	AmelILC-15249		XP_393381.2
HymHub-v0.3.0-HILC-1230	BterILC-12296		XP_003402265.1
HymHub-v0.3.0-HILC-1230	CfloILC-16265		XP_011259829.1
HymHub-v0.3.0-HILC-1230	HsalILC-07233		XP_011136874.1
HymHub-v0.3.0-HILC-1230	PcanILC-03853		XP_014599452.1
HymHub-v0.3.0-HILC-1230	PdtlILC-13749		PdomMRNAr1.2-03575.1
HymHub-v0.3.0-HILC-1230	NvitILC-05764		XP_001605203.1
HymHub-v0.3.0-HILC-1231	AmelILC-09297		XP_393103.2
HymHub-v0.3.0-HILC-1231	BterILC-06633		XP_003398026.1
HymHub-v0.3.0-HILC-1231	CfloILC-07737		XP_011252648.1
HymHub-v0.3.0-HILC-1231	HsalILC-12647		XP_011141724.1
HymHub-v0.3.0-HILC-1231	PcanILC-09243		XP_014607704.1
HymHub-v0.3.0-HILC-1231	PdtlILC-00295		PdomMRNAr1.2-02788.1
HymHub-v0.3.0-HILC-1231	NvitILC-24188		XP_001607765.1
HymHub-v0.3.0-HILC-1232	AmelILC-01400		XP_624364.1
HymHub-v0.3.0-HILC-1232	BterILC-00322		XP_003393097.1
HymHub-v0.3.0-HILC-1232	CfloILC-01270		XP_011255303.1
HymHub-v0.3.0-HILC-1232	HsalILC-23565		XP_011151189.1
HymHub-v0.3.0-HILC-1232	PcanILC-09043		XP_014607451.1
HymHub-v0.3.0-HILC-1232	PdtlILC-01659		PdomMRNAr1.2-10808.1
HymHub-v0.3.0-HILC-1232	NvitILC-02376		XP_001603914.1
HymHub-v0.3.0-HILC-1233	AmelILC-05372		XP_394562.1
HymHub-v0.3.0-HILC-1233	BterILC-03651		XP_003395565.1
HymHub-v0.3.0-HILC-1233	CfloILC-10919		XP_011255231.1
